8.711231000000000222e+02,5.553560300000000325e+02
6.215412499999999909e+02,7.252588600000000270e+02
3.047791000000000281e+02,6.657094200000000228e+02
4.550055399999999963e+02,5.160415199999999913e+02
8.330816999999999553e+02,8.991521800000000439e+02
1.108105949999999893e+03,8.534309600000000273e+02
4.924549200000000155e+02,4.790645099999999843e+02
5.840786399999999503e+02,3.057752899999999840e+02
3.286253800000000069e+02,1.056608930000000100e+03
7.893757000000000517e+02,4.005200199999999882e+02
4.059115800000000149e+02,1.424114899999999864e+02
9.853284499999999753e+02,4.855712100000000078e+02
4.286257600000000139e+02,8.568260599999999840e+02
-2.015709899999999948e+02,1.704534299999999973e+02
5.315094199999999773e+02,8.094241500000000542e+02
5.669917400000000498e+02,6.628674700000000257e+02
9.639731399999999439e+02,7.717589799999999514e+02
5.114399900000000230e+02,4.987733499999999935e+02
2.184013099999999952e+02,4.969439300000000230e+02
2.801152700000000095e+02,6.488175300000000334e+02
4.477749900000000025e+02,1.229776429999999891e+03
9.228642499999999700e+02,7.326484799999999495e+02
5.381693599999999833e+02,2.843550399999999740e+02
3.900097900000000095e+02,6.300590499999999565e+02
3.758775299999999788e+02,7.069880900000000565e+02
7.832411499999999478e+02,2.315225399999999922e+02
8.360887900000000172e+02,4.098133100000000013e+02
1.472541840000000093e+03,2.561772300000000087e+02
8.514208499999999731e+02,5.506747000000000298e+02
6.846913200000000188e+02,7.693126399999999876e+02
5.570024200000000292e+02,8.292272500000000264e+02
7.303988100000000259e+02,6.295361000000000331e+02
4.241454600000000141e+02,7.412870400000000473e+02
8.022267500000000382e+02,6.145944100000000390e+02
4.068907199999999875e+02,5.560470500000000129e+02
4.738137899999999831e+02,5.007423800000000256e+02
7.887045600000000150e+02,8.071722999999999502e+02
4.083968399999999974e+02,6.327614200000000437e+02
8.634939900000000534e+02,4.079785100000000284e+02
9.410285199999999577e+02,6.981160800000000108e+02
3.994863799999999969e+02,5.785009199999999510e+02
6.216934999999999718e+02,4.235906299999999760e+02
6.619447400000000243e+02,5.175782600000000002e+02
3.107057699999999727e+02,4.132823900000000208e+02
4.184007899999999722e+02,4.961546099999999910e+02
3.846861599999999726e+02,7.432120800000000145e+02
9.337810000000000343e+01,3.100176999999999907e+02
1.332573999999999899e+02,6.798067700000000286e+02
1.021108269999999948e+03,6.131254300000000512e+02
5.696176600000000008e+02,4.774325099999999793e+02
3.660489900000000034e+02,1.121468609999999899e+03
6.046268199999999524e+02,5.501096400000000131e+02
3.819438999999999851e+02,7.593645000000000209e+02
2.926005499999999984e+02,6.472746799999999894e+02
7.271476499999999987e+02,3.695465899999999806e+02
3.758278799999999933e+02,5.441788900000000240e+02
8.027975300000000516e+02,4.296366600000000062e+02
4.989504999999999768e+02,9.587194500000000517e+02
9.845865900000000011e+02,1.037499610000000075e+03
5.511792000000000371e+02,5.693550599999999804e+02
5.932180600000000368e+02,8.687666400000000522e+02
4.880586900000000128e+02,8.188701600000000553e+02
9.566366000000000440e+02,1.596114800000000002e+02
4.811584199999999782e+02,7.321366000000000440e+02
4.523727200000000153e+02,8.457995700000000170e+02
4.564856199999999831e+02,5.049210100000000239e+02
4.520611900000000105e+02,7.647017600000000357e+02
6.410785899999999629e+02,3.366853100000000154e+02
5.106789800000000241e+02,2.936975499999999784e+02
5.076159900000000107e+02,4.353823300000000245e+02
5.215775700000000370e+02,6.731373700000000326e+02
3.839231599999999958e+02,5.008600700000000074e+02
5.649658299999999826e+02,1.019163210000000049e+03
7.037135500000000548e+02,8.916027599999999893e+02
3.096136200000000258e+02,2.341929499999999962e+02
7.460885600000000295e+02,6.086909500000000435e+02
6.466727200000000266e+02,8.882275700000000143e+02
4.553825800000000186e+02,4.896330800000000067e+02
6.871747500000000173e+02,9.236222800000000461e+02
1.211682919999999967e+03,7.130314899999999625e+02
